3.293308716e+02;-3.980572219e-04
3.294400330e+02;1.283008372e-03
3.295491943e+02;-7.465708186e-04
3.296583862e+02;9.959972231e-04
3.297675476e+02;-8.542000614e-06
3.298767395e+02;6.884852191e-04
3.299859314e+02;1.078000409e-03
3.300951233e+02;9.344948339e-04
3.302043457e+02;-7.465708186e-04
3.303135376e+02;1.242006780e-03
3.304227600e+02;-7.670716150e-04
3.305319824e+02;2.410552464e-03
3.306412048e+02;3.809732152e-04
3.307504578e+02;5.244787899e-04
3.308596802e+02;7.346120401e-05
3.309689331e+02;1.221506041e-03
3.310781860e+02;6.884852191e-04
3.311874390e+02;7.704884047e-04
3.312966919e+02;-1.520476071e-04
3.314059753e+02;8.934932412e-04
3.315152283e+02;-2.340508072e-04
3.316245117e+02;1.652022824e-03
3.317337952e+02;3.809732152e-04
3.318430786e+02;6.474836264e-04
3.319523926e+02;-6.030651857e-04
3.320616760e+02;1.549518784e-03
3.321709900e+02;-1.095084473e-03
3.322803040e+02;1.365011674e-03
3.323896179e+02;1.570019638e-03
3.324989624e+02;1.775027602e-03
3.326082764e+02;-5.825643893e-04
3.327176208e+02;9.754964267e-04
3.328269653e+02;-1.110459998e-04
3.329363098e+02;2.374676114e-04
3.330456543e+02;1.529018045e-03
3.331549988e+02;-9.515788406e-04
3.332643738e+02;1.964660041e-04
3.333737488e+02;1.180504449e-03
3.334831238e+02;2.169668005e-04
3.335924988e+02;9.139940375e-04
3.337018738e+02;1.139502856e-03
3.338112793e+02;1.759652077e-04
3.339206543e+02;-1.197588397e-03
3.340300598e+02;1.529018045e-03
3.341394653e+02;-3.980572219e-04
3.342488708e+02;7.346120401e-05
3.343583069e+02;-1.315467962e-04
3.344677124e+02;2.656562021e-03
3.345771484e+02;6.269828300e-04
3.346865845e+02;8.934932412e-04
3.347960205e+02;1.262507634e-03
3.349054871e+02;1.964660041e-04
3.350149231e+02;5.654803826e-04
3.351243896e+02;1.795528457e-03
3.352338562e+02;-1.443598070e-03
3.353433228e+02;-2.545516181e-04
3.354527893e+02;-5.005612038e-04
3.355622864e+02;1.488016453e-03
3.356717529e+02;3.809732152e-04
3.357812500e+02;5.654803826e-04
3.358907471e+02;-8.695755969e-04
3.360002441e+02;1.508517191e-03
3.361097412e+02;2.989700006e-04
3.362192688e+02;-8.542000614e-06
3.363287964e+02;-1.464098808e-03
3.364383240e+02;1.078000409e-03
3.365478516e+02;1.554643968e-04
3.366573792e+02;1.201005187e-03
3.367669067e+02;-1.315467962e-04
3.368764648e+02;9.344948339e-04
3.369860229e+02;-1.315467962e-04
3.370955811e+02;1.836530049e-03
3.372051392e+02;1.554643968e-04
3.373146973e+02;1.344510820e-03
3.374242859e+02;-1.935617183e-03
3.375338745e+02;1.734026009e-03
3.376434326e+02;-5.210620002e-04
3.377530518e+02;2.784692042e-04
3.378626404e+02;7.089860155e-04
3.379722290e+02;5.449795863e-04
3.380818481e+02;4.834771971e-04
3.381914673e+02;2.579684078e-04
3.383010864e+02;7.089860155e-04
3.384107056e+02;-1.725484035e-04
3.385203247e+02;-1.930491999e-04
3.386299744e+02;3.399715933e-04
3.387395935e+02;8.524915902e-04
3.388492432e+02;-1.725484035e-04
3.389588928e+02;4.424756044e-04
3.390685730e+02;9.959972231e-04
3.391782227e+02;2.989700006e-04
3.392879028e+02;1.324010082e-03
3.393975525e+02;3.604724188e-04
3.395072327e+02;-2.545516181e-04
3.396169434e+02;1.759652077e-04
3.397266235e+02;6.884852191e-04
3.398363037e+02;-1.315467962e-04
3.399460144e+02;9.959972231e-04
3.400557251e+02;-1.520476071e-04
3.401654358e+02;-2.545516181e-04
3.402751465e+02;1.759652077e-04
3.403848877e+02;1.242006780e-03
3.404945984e+02;5.859812372e-04
3.406043396e+02;-3.775563964e-04
3.407140808e+02;-3.775563964e-04
3.408238220e+02;6.884852191e-04
3.409335938e+02;-7.875724114e-04
3.410433350e+02;2.390051726e-03
3.411531067e+02;1.349636004e-04
3.412628784e+02;1.180504449e-03
3.413726501e+02;4.424756044e-04
3.414824219e+02;1.467515598e-03
3.415921936e+02;6.064820336e-04
3.417019958e+02;7.499876083e-04
3.418117981e+02;3.194707970e-04
3.419215698e+02;5.244787899e-04
3.420314026e+02;2.144041937e-03
3.421412048e+02;3.245960033e-05
3.422510071e+02;5.449795863e-04
3.423608398e+02;1.590520376e-03
3.424706726e+02;-1.315467962e-04
3.425805054e+02;5.039779935e-04
3.426903381e+02;-3.775563964e-04
3.428001709e+02;8.934932412e-04
3.429100342e+02;6.064820336e-04
3.430198975e+02;2.784692042e-04
3.431297607e+02;3.809732152e-04
3.432396240e+02;8.934932412e-04
3.433494873e+02;-2.340508072e-04
3.434593506e+02;8.729924448e-04
3.435692444e+02;8.114899974e-04
3.436791382e+02;1.344510820e-03
3.437890320e+02;4.834771971e-04
3.438989258e+02;-7.004439976e-05
3.440088196e+02;9.344948339e-04
3.441187439e+02;1.324010082e-03
3.442286377e+02;4.219748080e-04
3.443385620e+02;8.729924448e-04
3.444484863e+02;9.396200039e-05
3.445584412e+02;6.474836264e-04
3.446683655e+02;4.219748080e-04
3.447783203e+02;1.098501263e-03
3.448882446e+02;1.488016453e-03
3.449981995e+02;1.529018045e-03
3.451081543e+02;-1.484599663e-03
3.452181396e+02;-7.260700222e-04
3.453280945e+02;3.809732152e-04
3.454380798e+02;-1.110459998e-04
3.455480652e+02;7.499876083e-04
3.456580505e+02;8.934932412e-04
3.457680359e+02;-5.620635930e-04
3.458780212e+02;4.834771971e-04
3.459880371e+02;-3.570556000e-04
3.460980225e+02;1.195880031e-05
3.462080383e+02;5.296040035e-05
3.463180542e+02;1.918533235e-03
3.464281006e+02;1.057499670e-03
3.465381165e+02;9.754964267e-04
3.466481628e+02;-4.185580183e-04
3.467581787e+02;2.902571578e-03
3.468682251e+02;-7.670716150e-04
3.469782715e+02;2.989700006e-04
3.470883484e+02;7.704884047e-04
3.471983948e+02;1.324010082e-03
3.473084717e+02;6.269828300e-04
3.474185486e+02;1.877531642e-03
3.475286255e+02;2.169668005e-04
3.476387024e+02;7.909892011e-04
3.477487793e+02;-1.669106889e-03
3.478588867e+02;1.283008372e-03
3.479689941e+02;-2.079122933e-03
3.480791016e+02;1.734026009e-03
3.481892090e+02;-7.670716150e-04
3.482993164e+02;7.499876083e-04
3.484094238e+02;-1.484599663e-03
3.485195618e+02;4.834771971e-04
3.486296997e+02;-1.725484035e-04
3.487398376e+02;2.374676114e-04
3.488499756e+02;1.759652077e-04
3.489601135e+02;9.754964267e-04
3.490702820e+02;-5.415627966e-04
3.491804199e+02;9.549956303e-04
3.492905884e+02;-4.800604074e-04
3.494007568e+02;5.859812372e-04
3.495109253e+02;8.729924448e-04
3.496211243e+02;3.245960033e-05
3.497312927e+02;9.396200039e-05
3.498414917e+02;9.396200039e-05
3.499516907e+02;2.169668005e-04
3.500618896e+02;6.884852191e-04
3.501720886e+02;9.344948339e-04
3.502822876e+02;4.219748080e-04
3.503925171e+02;-3.775563964e-04
3.505027466e+02;3.399715933e-04
3.506129761e+02;5.654803826e-04
3.507232056e+02;8.524915902e-04
3.508334351e+02;1.898032380e-03
3.509436951e+02;1.242006780e-03
3.510539246e+02;8.114899974e-04
3.511641846e+02;6.679844228e-04
3.512744446e+02;1.775027602e-03
3.513847046e+02;1.795528457e-03
3.514949951e+02;-3.775563964e-04
3.516052551e+02;1.939034089e-03
3.517155457e+02;-1.279591583e-03
3.518258362e+02;1.057499670e-03
3.519361267e+02;-4.595596110e-04
3.520464172e+02;2.185043646e-03
3.521567078e+02;-4.390588147e-04
3.522670288e+02;2.989700006e-04
3.523773499e+02;-1.520476071e-04
3.524876404e+02;1.057499670e-03
3.525979919e+02;2.784692042e-04
3.527083130e+02;1.816029195e-03
3.528186340e+02;4.219748080e-04
3.529289856e+02;5.449795863e-04
3.530393372e+02;5.296040035e-05
3.531496887e+02;1.426514005e-03
3.532600403e+02;3.399715933e-04
3.533703918e+02;9.396200039e-05
3.534807739e+02;-1.110459998e-04
3.535911255e+02;1.964660041e-04
3.537015076e+02;1.016497961e-03
3.538118896e+02;1.201005187e-03
3.539222717e+02;-1.520476071e-04
3.540326538e+02;1.713525271e-03
3.541430664e+02;1.759652077e-04
3.542534790e+02;7.499876083e-04
3.543638916e+02;1.554643968e-04
3.544743042e+02;6.269828300e-04
3.545847168e+02;5.244787899e-04
3.546951294e+02;-3.980572219e-04
3.548055725e+02;7.346120401e-05
3.549159851e+02;1.713525271e-03
3.550264282e+02;-2.545516181e-04
3.551368713e+02;1.303509227e-03
3.552473450e+02;-1.930491999e-04
3.553577881e+02;7.499876083e-04
3.554682617e+02;9.754964267e-04
3.555787354e+02;1.508517191e-03
3.556891785e+02;1.385512413e-03
3.557996826e+02;-1.110459998e-04
3.559101562e+02;1.508517191e-03
3.560206299e+02;1.508517191e-03
3.561311340e+02;5.654803826e-04
3.562416382e+02;8.729924448e-04
3.563521423e+02;2.579684078e-04
3.564626465e+02;1.385512413e-03
3.565731506e+02;-8.490748005e-04
3.566836853e+02;8.524915902e-04
3.567941895e+02;8.729924448e-04
3.569047241e+02;2.062038751e-03
3.570152588e+02;-2.904279972e-05
3.571257935e+02;1.964660041e-04
3.572363586e+02;-9.105771896e-04
3.573468933e+02;3.194707970e-04
3.574574585e+02;8.114899974e-04
3.575680237e+02;7.346120401e-05
3.576785889e+02;-1.279591583e-03
3.577891541e+02;6.269828300e-04
3.578997192e+02;-8.490748005e-04
3.580103149e+02;-1.115585212e-03
3.581209106e+02;2.579684078e-04
3.582315063e+02;8.319907938e-04
3.583421021e+02;-1.930491999e-04
3.584526978e+02;7.499876083e-04
3.585632935e+02;-3.980572219e-04
3.586739197e+02;2.492555650e-03
3.587845459e+02;4.629764007e-04
3.588951721e+02;-9.054520342e-05
3.590057983e+02;8.729924448e-04
3.591164246e+02;1.939034089e-03
3.592270508e+02;3.399715933e-04
3.593377075e+02;1.590520376e-03
3.594483643e+02;-3.980572219e-04
3.595590210e+02;2.579684078e-04
3.596696777e+02;1.529018045e-03
3.597803345e+02;1.098501263e-03
3.598910217e+02;5.039779935e-04
3.600016785e+02;1.693024416e-03
3.601123657e+02;1.467515598e-03
3.602230530e+02;8.114899974e-04
3.603337402e+02;7.346120401e-05
3.604444580e+02;2.267046832e-03
3.605551453e+02;1.201005187e-03
3.606658630e+02;1.365011674e-03
3.607765808e+02;3.809732152e-04
3.608872986e+02;1.180504449e-03
3.609980164e+02;1.324010082e-03
3.611087341e+02;2.021037275e-03
3.612194824e+02;-1.443598070e-03
3.613302002e+02;2.062038751e-03
3.614409485e+02;1.160003594e-03
3.615516968e+02;7.499876083e-04
3.616624451e+02;2.374676114e-04
3.617732239e+02;7.089860155e-04
3.618839722e+02;-5.825643893e-04
3.619947510e+02;9.344948339e-04
3.621055298e+02;-5.415627966e-04
3.622163086e+02;1.508517191e-03
3.623270874e+02;5.244787899e-04
3.624378662e+02;-6.440668367e-04
3.625486755e+02;8.729924448e-04
3.626594849e+02;-5.415627966e-04
3.627702942e+02;7.346120401e-05
3.628811035e+02;6.679844228e-04
3.629919128e+02;2.784692042e-04
3.631027222e+02;1.180504449e-03
3.632135620e+02;8.934932412e-04
3.633243713e+02;1.057499670e-03
3.634352112e+02;-3.570556000e-04
3.635460510e+02;1.795528457e-03
3.636569214e+02;-8.285740041e-04
3.637677612e+02;9.754964267e-04
3.638786316e+02;3.194707970e-04
3.639894714e+02;1.262507634e-03
3.641003418e+02;3.194707970e-04
3.642112122e+02;4.834771971e-04
3.643221130e+02;-2.904279972e-05
3.644329834e+02;4.834771971e-04
3.645438843e+02;1.057499670e-03
3.646547546e+02;5.654803826e-04
3.647656555e+02;-1.136086066e-03
3.648765564e+02;-8.542000614e-06
3.649874878e+02;-6.645676331e-04
3.650983887e+02;-7.465708186e-04
3.652093201e+02;-7.670716150e-04
3.653202209e+02;1.795528457e-03
3.654311523e+02;2.784692042e-04
3.655420837e+02;3.809732152e-04
3.656530457e+02;-1.525601256e-03
3.657639771e+02;2.656562021e-03
3.658749390e+02;-1.725484035e-04
3.659859009e+02;1.529018045e-03
3.660968323e+02;1.488016453e-03
3.662078247e+02;1.098501263e-03
3.663187866e+02;-1.074583619e-03
3.664297485e+02;1.467515598e-03
3.665407410e+02;7.346120401e-05
3.666517334e+02;3.194707970e-04
3.667627258e+02;-2.135500108e-04
3.668737183e+02;-8.542000614e-06
3.669847107e+02;1.036998816e-03
3.670957031e+02;1.508517191e-03
3.672067261e+02;1.693024416e-03
3.673177490e+02;1.195880031e-05
3.674287720e+02;2.169668005e-04
3.675397949e+02;-2.135500108e-04
3.676508179e+02;5.244787899e-04
3.677618713e+02;1.508517191e-03
3.678728943e+02;3.604724188e-04
3.679839478e+02;5.244787899e-04
3.680950012e+02;-6.645676331e-04
3.682060547e+02;1.426514005e-03
3.683171082e+02;3.809732152e-04
3.684281921e+02;5.449795863e-04
3.685392456e+02;5.244787899e-04
3.686503296e+02;1.283008372e-03
3.687614136e+02;5.244787899e-04
3.688724976e+02;-2.904279972e-05
3.689836121e+02;-2.135500108e-04
3.690946960e+02;4.834771971e-04
3.692058105e+02;-1.423097216e-03
3.693168945e+02;1.406013267e-03
3.694280090e+02;-1.341094030e-03
3.695391235e+02;5.859812372e-04
3.696502686e+02;7.346120401e-05
3.697613831e+02;1.303509227e-03
3.698725281e+02;7.294868119e-04
3.699836426e+02;1.529018045e-03
3.700947876e+02;4.219748080e-04
3.702059631e+02;1.303509227e-03
3.703171082e+02;6.269828300e-04
3.704282532e+02;9.139940375e-04
3.705394287e+02;9.344948339e-04
3.706506042e+02;3.194707970e-04
3.707617798e+02;3.604724188e-04
3.708729553e+02;1.036998816e-03
3.709841309e+02;1.119002001e-03
3.710953064e+02;9.959972231e-04
3.712065125e+02;-7.055692258e-04
3.713177185e+02;-1.930491999e-04
3.714289246e+02;4.219748080e-04
3.715401306e+02;5.449795863e-04
3.716513367e+02;-1.382095623e-03
3.717625427e+02;4.834771971e-04
3.718737793e+02;5.859812372e-04
3.719850159e+02;8.524915902e-04
3.720962524e+02;-3.160540073e-04
3.722074890e+02;1.242006780e-03
3.723187256e+02;-1.361594768e-03
3.724299622e+02;8.114899974e-04
3.725412292e+02;2.784692042e-04
3.726524963e+02;1.303509227e-03
3.727637329e+02;-2.181626856e-03
3.728750305e+02;2.451553941e-03
3.729862976e+02;8.729924448e-04
3.730975647e+02;7.499876083e-04
3.732088623e+02;-5.210620002e-04
3.733201294e+02;1.160003594e-03
3.734314270e+02;3.245960033e-05
3.735427246e+02;9.139940375e-04
3.736540527e+02;9.396200039e-05
3.737653503e+02;1.467515598e-03
3.738766479e+02;-4.595596110e-04
3.739879761e+02;1.365011674e-03
3.740993042e+02;3.245960033e-05
3.742106323e+02;1.365011674e-03
3.743219604e+02;1.144628040e-04
3.744333191e+02;1.036998816e-03
3.745446472e+02;-8.542000614e-06
3.746560059e+02;-7.670716150e-04
3.747673645e+02;-9.310780442e-04
3.748787231e+02;1.221506041e-03
3.749900818e+02;5.039779935e-04
3.751014404e+02;2.041538013e-03
3.752128296e+02;1.324010082e-03
3.753241882e+02;6.679844228e-04
3.754355774e+02;-3.775563964e-04
3.755469666e+02;5.296040035e-05
3.756583557e+02;-2.955532109e-04
3.757697754e+02;1.078000409e-03
3.758811646e+02;-8.542000614e-06
3.759925842e+02;5.244787899e-04
3.761040039e+02;3.809732152e-04
3.762154236e+02;1.549518784e-03
3.763268433e+02;-9.054520342e-05
3.764382629e+02;1.488016453e-03
3.765496826e+02;5.244787899e-04
3.766611328e+02;1.857030788e-03
3.767725830e+02;-1.607604441e-03
3.768840332e+02;1.180504449e-03
3.769954834e+02;-2.955532109e-04
3.771069336e+02;1.775027602e-03
3.772184143e+02;7.294868119e-04
3.773298645e+02;6.679844228e-04
3.774413452e+02;2.784692042e-04
3.775528259e+02;-4.595596110e-04
3.776643066e+02;2.374676114e-04
3.777757874e+02;4.014740116e-04
3.778872986e+02;5.039779935e-04
3.779987793e+02;7.704884047e-04
3.781102905e+02;4.424756044e-04
3.782218018e+02;6.884852191e-04
3.783333130e+02;-1.300092437e-03
3.784448242e+02;1.344510820e-03
3.785563354e+02;2.989700006e-04
3.786678772e+02;9.754964267e-04
3.787794189e+02;-6.030651857e-04
3.788909302e+02;1.549518784e-03
3.790025024e+02;2.989700006e-04
3.791140442e+02;1.180504449e-03
3.792255859e+02;1.385512413e-03
3.793371582e+02;4.424756044e-04
3.794487000e+02;9.396200039e-05
3.795602722e+02;9.139940375e-04
3.796718445e+02;7.704884047e-04
3.797834167e+02;2.472054912e-03
3.798949890e+02;-9.925804334e-04
3.800065918e+02;2.841069363e-03
3.801181946e+02;-3.160540073e-04
3.802297668e+02;-8.542000614e-06
3.803413696e+02;9.754964267e-04
3.804529724e+02;1.242006780e-03
3.805646057e+02;1.795528457e-03
3.806762085e+02;9.344948339e-04
3.807878418e+02;1.488016453e-03
3.808994446e+02;2.123541199e-03
3.810110779e+02;-6.235660403e-04
3.811227112e+02;5.039779935e-04
3.812343750e+02;1.144628040e-04
3.813460083e+02;8.934932412e-04
3.814576721e+02;1.344510820e-03
3.815693054e+02;5.244787899e-04
3.816809692e+02;2.369550755e-03
3.817926331e+02;9.754964267e-04
3.819043274e+02;3.194707970e-04
3.820159912e+02;3.809732152e-04
3.821276550e+02;-2.750524145e-04
3.822393494e+02;1.759652077e-04
3.823510437e+02;-3.570556000e-04
3.824627380e+02;7.499876083e-04
3.825744324e+02;7.499876083e-04
3.826861267e+02;1.180504449e-03
3.827978516e+02;5.296040035e-05
3.829095459e+02;4.834771971e-04
3.830212708e+02;3.245960033e-05
3.831329956e+02;8.114899974e-04
3.832447205e+02;-2.904279972e-05
3.833564758e+02;1.221506041e-03
3.834682007e+02;-1.341094030e-03
3.835799561e+02;2.718064468e-03
3.836916809e+02;-3.775563964e-04
3.838034363e+02;7.704884047e-04
3.839151917e+02;-3.980572219e-04
3.840269775e+02;1.160003594e-03
3.841387329e+02;-9.720796370e-04
3.842505188e+02;1.795528457e-03
3.843622742e+02;-6.645676331e-04
3.844740601e+02;2.169668005e-04
3.845858459e+02;5.654803826e-04
3.846976318e+02;5.654803826e-04
3.848094482e+02;1.195880031e-05
3.849212341e+02;2.989700006e-04
3.850330505e+02;-4.954359974e-05
3.851448669e+02;1.385512413e-03
3.852566833e+02;-8.900763933e-04
3.853684998e+02;1.324010082e-03
3.854803162e+02;1.303509227e-03
3.855921326e+02;1.734026009e-03
3.857039795e+02;8.729924448e-04
3.858158264e+02;1.078000409e-03
3.859276733e+02;-5.005612038e-04
3.860395203e+02;3.245960033e-05
3.861513672e+02;5.039779935e-04
3.862632141e+02;-1.110459998e-04
3.863750916e+02;3.604724188e-04
3.864869690e+02;1.303509227e-03
3.865988464e+02;1.426514005e-03
3.867107239e+02;-1.725484035e-04
3.868226013e+02;-5.005612038e-04
3.869344788e+02;2.374676114e-04
3.870463867e+02;-2.222628333e-03
3.871582642e+02;2.943573287e-03
3.872701721e+02;-1.402596477e-03
3.873820801e+02;1.426514005e-03
3.874939880e+02;-8.490748005e-04
3.876059265e+02;4.834771971e-04
3.877178345e+02;-1.110459998e-04
3.878297729e+02;-1.110459998e-04
3.879416809e+02;-5.005612038e-04
3.880536194e+02;9.396200039e-05
3.881655579e+02;2.989700006e-04
3.882775269e+02;6.474836264e-04
3.883894653e+02;1.672523678e-03
3.885014038e+02;1.098501263e-03
3.886133728e+02;3.245960033e-05
3.887253418e+02;5.244787899e-04
3.888373108e+02;-4.954359974e-05
3.889492798e+02;6.474836264e-04
3.890612793e+02;5.039779935e-04
3.891732483e+02;2.784692042e-04
3.892852478e+02;2.784692042e-04
3.893972168e+02;1.283008372e-03
3.895092163e+02;-3.980572219e-04
3.896212463e+02;4.629764007e-04
3.897332458e+02;-7.670716150e-04
3.898452454e+02;1.590520376e-03
3.899572754e+02;1.554643968e-04
3.900693054e+02;-4.954359974e-05
3.901813049e+02;6.679844228e-04
3.902933350e+02;1.467515598e-03
3.904053955e+02;6.269828300e-04
3.905174255e+02;2.328549279e-03
3.906294861e+02;-1.238589990e-03
3.907415161e+02;1.816029195e-03
3.908535767e+02;8.524915902e-04
3.909656372e+02;2.574558835e-03
3.910776978e+02;5.654803826e-04
3.911897583e+02;1.570019638e-03
3.913018494e+02;-1.587103587e-03
3.914139099e+02;1.426514005e-03
3.915260010e+02;-7.670716150e-04
3.916380920e+02;8.729924448e-04
3.917501831e+02;1.036998816e-03
3.918622742e+02;5.244787899e-04
3.919743958e+02;9.549956303e-04
3.920864868e+02;1.508517191e-03
3.921986084e+02;2.169668005e-04
3.923107300e+02;1.964660041e-04
3.924228516e+02;5.039779935e-04
3.925349731e+02;8.319907938e-04
3.926470947e+02;7.346120401e-05
3.927592468e+02;8.319907938e-04
3.928713684e+02;-5.210620002e-04
3.929835205e+02;3.245960033e-05
3.930956726e+02;1.144628040e-04
3.932078247e+02;1.016497961e-03
3.933199768e+02;1.057499670e-03
3.934321594e+02;6.269828300e-04
3.935443115e+02;7.089860155e-04
3.936564941e+02;7.909892011e-04
3.937686768e+02;7.499876083e-04
3.938808594e+02;1.016497961e-03
3.939930420e+02;-2.904279972e-05
3.941052246e+02;1.447014860e-03
3.942174377e+02;-5.210620002e-04
3.943296204e+02;1.652022824e-03
3.944418335e+02;5.449795863e-04
3.945540466e+02;-8.695755969e-04
3.946662598e+02;-8.695755969e-04
3.947785034e+02;1.652022824e-03
3.948907166e+02;1.349636004e-04
3.950029297e+02;6.884852191e-04
3.951151733e+02;-1.110459998e-04
3.952274170e+02;1.119002001e-03
3.953396606e+02;-7.670716150e-04
3.954519043e+02;4.424756044e-04
3.955641785e+02;5.244787899e-04
3.956764221e+02;9.959972231e-04
3.957886963e+02;-6.440668367e-04
3.959009399e+02;7.089860155e-04
3.960132141e+02;9.549956303e-04
3.961254883e+02;9.396200039e-05
3.962377930e+02;-7.670716150e-04
3.963500671e+02;3.604724188e-04
3.964623718e+02;1.221506041e-03
3.965746460e+02;8.729924448e-04
3.966869507e+02;-5.005612038e-04
3.967992554e+02;2.185043646e-03
3.969115601e+02;3.604724188e-04
3.970238953e+02;8.524915902e-04
3.971362000e+02;1.964660041e-04
3.972485352e+02;9.959972231e-04
3.973608398e+02;1.554643968e-04
3.974731750e+02;-1.110459998e-04
3.975855103e+02;-2.135500108e-04
3.976978760e+02;4.629764007e-04
3.978102112e+02;-1.095084473e-03
3.979225464e+02;2.021037275e-03
3.980349121e+02;-2.904279972e-05
3.981472778e+02;4.014740116e-04
3.982596436e+02;8.319907938e-04
3.983720093e+02;4.014740116e-04
3.984843750e+02;-7.670716150e-04
3.985967712e+02;9.139940375e-04
3.987091370e+02;2.082539722e-03
3.988215332e+02;1.262507634e-03
3.989339294e+02;1.139502856e-03
3.990463257e+02;1.713525271e-03
3.991587219e+02;-1.315467962e-04
3.992711487e+02;1.283008372e-03
3.993835449e+02;-1.074583619e-03
3.994959717e+02;9.139940375e-04
3.996083984e+02;7.704884047e-04
3.997208252e+02;3.809732152e-04
3.998332520e+02;2.287547570e-03
3.999456787e+02;5.859812372e-04
4.000581055e+02;-1.095084473e-03
4.001705627e+02;4.219748080e-04
4.002830200e+02;-2.135500108e-04
4.003954468e+02;7.089860155e-04
4.005079041e+02;2.374676114e-04
4.006203918e+02;-3.160540073e-04
4.007328491e+02;5.244787899e-04
4.008453064e+02;1.631522086e-03
4.009577942e+02;3.809732152e-04
4.010702820e+02;-4.954359974e-05
4.011827698e+02;5.296040035e-05
4.012952576e+02;-4.595596110e-04
4.014077454e+02;-8.695755969e-04
4.015202332e+02;2.123541199e-03
4.016327515e+02;3.399715933e-04
4.017452698e+02;3.809732152e-04
4.018577576e+02;5.859812372e-04
4.019702759e+02;1.098501263e-03
4.020827942e+02;-5.005612038e-04
4.021953430e+02;1.098501263e-03
4.023078613e+02;-8.695755969e-04
4.024204102e+02;1.570019638e-03
4.025329285e+02;9.344948339e-04
4.026454773e+02;6.474836264e-04
4.027580261e+02;-1.930491999e-04
4.028706055e+02;5.039779935e-04
4.029831543e+02;2.579684078e-04
4.030957031e+02;6.269828300e-04
4.032082825e+02;1.349636004e-04
4.033208618e+02;1.898032380e-03
4.034334412e+02;-3.365548037e-04
4.035460205e+02;4.424756044e-04
4.036585999e+02;5.296040035e-05
4.037711792e+02;1.939034089e-03
4.038837891e+02;-3.365548037e-04
4.039963989e+02;9.549956303e-04
4.041089783e+02;-8.080732077e-04
4.042215881e+02;1.098501263e-03
4.043341980e+02;-1.725484035e-04
4.044468384e+02;2.328549279e-03
4.045594482e+02;8.114899974e-04
4.046720886e+02;2.554058097e-03
4.047846985e+02;-4.800604074e-04
4.048973389e+02;1.385512413e-03
4.050099792e+02;-1.197588397e-03
4.051226196e+02;2.308048541e-03
4.052352905e+02;4.014740116e-04
4.053479309e+02;7.909892011e-04
4.054606018e+02;7.089860155e-04
4.055732727e+02;1.365011674e-03
4.056859131e+02;-2.904279972e-05
4.057986145e+02;1.201005187e-03
4.059112854e+02;7.089860155e-04
